"2010","9814.27","British Columbia"
"2010","23069.14","Yukon"
"2010","51585.10","Northwest Territories"
"2010","41024.80","Nunavut"
"2011","7135.69","Newfoundland and Labrador"
"2011","7289.74","Prince Edward Island"
"2011","7343.49","Nova Scotia"
"2011","6063.16","New Brunswick"
"2011","5295.43","Quebec"
"2011","4796.40","Ontario"
"2011","9865.95","Manitoba"
"2011","14120.52","Saskatchewan"
"2011","8371.56","Alberta"
"2011","9307.63","British Columbia"
"2011","22543.92","Yukon"
"2011","52299.95","Northwest Territories"
"2011","39443.21","Nunavut"
"2012","6842.82","Newfoundland and Labrador"
"2012","7360.08","Prince Edward Island"
"2012","7141.70","Nova Scotia"
"2012","6276.35","New Brunswick"
"2012","5197.87","Quebec"
"2012","4610.85","Ontario"
"2012","9743.13","Manitoba"
"2012","13554.93","Saskatchewan"
"2012","8203.46","Alberta"
"2012","9061.78","British Columbia"
"2012","22716.18","Yukon"
"2012","51307.52","Northwest Territories"
"2012","40565.30","Nunavut"
"2013","6677.49","Newfoundland and Labrador"
"2013","6541.41","Prince Edward Island"
"2013","6414.30","Nova Scotia"
"2013","5476.17","New Brunswick"
"2013","4701.11","Quebec"
"2013","4182.22","Ontario"
"2013","8720.14","Manitoba"
"2013","12544.97","Saskatchewan"
"2013","7961.83","Alberta"
"2013","8535.08","British Columbia"
"2013","26150.20","Yukon"
"2013","48550.48","Northwest Territories"
"2013","34650.14","Nunavut"
"2014","6215.53","Newfoundland and Labrador"
"2014","5303.77","Prince Edward Island"
"2014","6228.77","Nova Scotia"
"2014","5072.21","New Brunswick"
"2014","4316.61","Quebec"
"2014","4002.58","Ontario"
"2014","8399.41","Manitoba"
"2014","12138.43","Saskatchewan"
"2014","7985.80","Alberta"
"2014","8602.39","British Columbia"
"2014","26430.72","Yukon"
"2014","46677.46","Northwest Territories"
"2014","32628.16","Nunavut"
"2015","6362.34","Newfoundland and Labrador"
"2015","4677.40","Prince Edward Island"
"2015","5696.70","Nova Scotia"
"2015","5514.34","New Brunswick"
"2015","4211.47","Quebec"
"2015","3997.53","Ontario"
"2015","8903.89","Manitoba"
"2015","12802.90","Saskatchewan"
"2015","8846.05","Alberta"
"2015","8757.88","British Columbia"
"2015","26072.03","Yukon"
"2015","47254.26","Northwest Territories"
"2015","34369.54","Nunavut"
"2016","6489.85","Newfoundland and Labrador"
"2016","4928.68","Prince Edward Island"
"2016","5555.45","Nova Scotia"
"2016","5317.78","New Brunswick"
"2016","4184.13","Quebec"
"2016","4061.35","Ontario"
"2016","9479.14","Manitoba"
"2016","13362.41","Saskatchewan"
"2016","8940.07","Alberta"
"2016","8669.77","British Columbia"
"2016","23827.65","Yukon"
"2016","43351.19","Northwest Territories"
"2016","35739.84","Nunavut"
"2017","6009.83","Newfoundland and Labrador"
"2017","4620.41","Prince Edward Island"
"2017","5694.39","Nova Scotia"
"2017","5780.12","New Brunswick"
"2017","4268.88","Quebec"
"2017","4199.00","Ontario"
"2017","9708.18","Manitoba"
"2017","12784.93","Saskatchewan"
"2017","9198.17","Alberta"
"2017","8262.79","British Columbia"
"2017","22865.91","Yukon"
"2017","44523.81","Northwest Territories"
"2017","36485.42","Nunavut"
